term;tag;value
ретиво;NEUT;0.2597402597402545
внешняя;NEUT;0.2597402597402545
маскировщик;NEUT;0.2597402597402545
торшер;NEUT;0.2597402597402545
поскромничать;NEUT;0.2597402597402545
синтезатор;NEUT;0.2597402597402545
услужливо;NEUT;0.2597402597402545
смещать;NEUT;0.2597402597402545
отпечаток;NEUT;0.2597402597402545
перфоманс;NEUT;0.2597402597402545
стон;NEUT;0.2597402597402545
ассимиляция;NEUT;0.2597402597402545
шабашка;NEUT;0.2597402597402545
коллоквиум;NEUT;0.2597402597402545
береговая артиллерия;NEUT;0.2597402597402545
ввосьмером;NEUT;0.2597402597402545
сеньор;NEUT;0.2597402597402545
неизгладимый;NEUT;0.2597402597402545
вытеснить;NEUT;0.2597402597402545
редкостно;NEUT;0.2597402597402545
свободная ассоциация;NEUT;0.2597402597402545
преддипломный;NEUT;0.2597402597402545
сновидец;NEUT;0.2597402597402545
нормировка;NEUT;0.2597402597402545
наниматель;NEUT;0.2597402597402545
контрактура;NEUT;0.2597402597402545
завершитель;NEUT;0.2597402597402545
пиликать;NEUT;0.2597402597402545
микрометрический;NEUT;0.2597402597402545
обслуживающий персонал;NEUT;0.2597402597402545
надолго;NEUT;0.2597402597402545
механическая обработка;NEUT;0.2597402597402545
римский;NEUT;0.2597402597402545
разредиться;NEUT;0.2597402597402545
препарировать;NEUT;0.2597402597402545
самодиагностика;NEUT;0.2597402597402545
джунгли;NEUT;0.2597402597402545
не так давно;NEUT;0.2597402597402545
укоренение;NEUT;0.2597402597402545
вежливый отказ;NEUT;0.2597402597402545
спорная территория;NEUT;0.2597402597402545
змеи;NEUT;0.2597402597402545
уменьшительный;NEUT;0.2597402597402545
латиница;NEUT;0.2597402597402545
упиваться;NEUT;0.2597402597402545
нагота;NEUT;0.2597402597402545
фокусничество;NEUT;0.2597402597402545
заливаться;NEUT;0.2597402597402545
оборудовать;NEUT;0.2597402597402545
сервант;NEUT;0.2597402597402545
коренастый;NEUT;0.2597402597402545
сдвиг;NEUT;0.2597402597402545
горнодобывающий;NEUT;0.2597402597402545
бракосочетание;NEUT;0.2597402597402545
электронный микроскоп;NEUT;0.2597402597402545
обнажить;NEUT;0.2597402597402545
слепить;NEUT;0.2597402597402545
сварной;NEUT;0.2597402597402545
возглашать;NEUT;0.2597402597402545
дай;NEUT;0.2597402597402545
насаживать;NEUT;0.2597402597402545
нечёткость;NEUT;0.2597402597402545
нейропсихология;NEUT;0.2597402597402545
паутинный;NEUT;0.2597402597402545
стеновой;NEUT;0.2597402597402545
трёхэтажный;NEUT;0.2597402597402545
присесть;NEUT;0.2597402597402545
камеди клаб;NEUT;0.2597402597402545
новеллистика;NEUT;0.2597402597402545
аристотелизм;NEUT;0.2597402597402545
краб;NEUT;0.2597402597402545
родео;NEUT;0.2597402597402545
ужать;NEUT;0.2597402597402545
вкус;NEUT;0.2597402597402545
киборгизация;NEUT;0.2597402597402545
навести;NEUT;0.2597402597402545
простереть;NEUT;0.2597402597402545
вразмах;NEUT;0.2597402597402545
минорно;NEUT;0.2597402597402545
многотиражка;NEUT;0.2597402597402545
бытовая электроника;NEUT;0.2597402597402545
энигма;NEUT;0.2597402597402545
дискуссировать;NEUT;0.2597402597402545
интеллигибельный;NEUT;0.2597402597402545
по-кавказски;NEUT;0.2597402597402545
четырёхдневный;NEUT;0.2597402597402545
раскалять;NEUT;0.2597402597402545
покупной;NEUT;0.2597402597402545
боцманский;NEUT;0.2597402597402545
газель;NEUT;0.2597402597402545
струя;NEUT;0.2597402597402545
поживиться;NEUT;0.2597402597402545
вдыхание;NEUT;0.2597402597402545
всяко;NEUT;0.2597402597402545
как мёртвому припарка;NEUT;0.2597402597402545
общественное положение;NEUT;0.2597402597402545
нетронутый;NEUT;0.2597402597402545
догулять;NEUT;0.2597402597402545
анимизм;NEUT;0.2597402597402545
уверить;NEUT;0.2597402597402545
вычинить;NEUT;0.2597402597402545
замминистра экономического развития;NEUT;0.2597402597402545
электрический контакт;NEUT;0.2597402597402545
доставка;NEUT;0.2597402597402545
гвардейский экипаж;NEUT;0.2597402597402545
безъядерный;NEUT;0.2597402597402545
историческая истина;NEUT;0.2597402597402545
упоминать;NEUT;0.2597402597402545
белогвардейский;NEUT;0.2597402597402545
куда;NEUT;0.2597402597402545
материя;NEUT;0.2597402597402545
особость;NEUT;0.2597402597402545
клиентка;NEUT;0.2597402597402545
кравчий;NEUT;0.2597402597402545
ошеломлять;NEUT;0.2597402597402545
механическое пианино;NEUT;0.2597402597402545
припечатать;NEUT;0.2597402597402545
богобоязненность;NEUT;0.2597402597402545
головокружительно;NEUT;0.2597402597402545
шишка;NEUT;0.2597402597402545
прошептать;NEUT;0.2597402597402545
мелирование;NEUT;0.2597402597402545
хлопкоуборочный;NEUT;0.2597402597402545
антреприза;NEUT;0.2597402597402545
верёвочный;NEUT;0.2597402597402545
акционерный капитал;NEUT;0.2597402597402545
фут;NEUT;0.2597402597402545
миномётный;NEUT;0.2597402597402545
закрыть;NEUT;0.2597402597402545
литературная мистификация;NEUT;0.2597402597402545
сорокалетие;NEUT;0.2597402597402545
статистик;NEUT;0.2597402597402545
особые условия;NEUT;0.2597402597402545
вегетация;NEUT;0.2597402597402545
кое-где;NEUT;0.2597402597402545
немецкая философия;NEUT;0.2597402597402545
прикладная наука;NEUT;0.2597402597402545
пропитываться;NEUT;0.2597402597402545
щитовидная железа;NEUT;0.2597402597402545
дамский пистолет;NEUT;0.2597402597402545
предполагаться;NEUT;0.2597402597402545
нарожать;NEUT;0.2597402597402545
прыг;NEUT;0.2597402597402545
в том числе;NEUT;0.2597402597402545
северная армия;NEUT;0.2597402597402545
радиаторный;NEUT;0.2597402597402545
напевность;NEUT;0.2597402597402545
распределиться;NEUT;0.2597402597402545
бурление;NEUT;0.2597402597402545
повязывать;NEUT;0.2597402597402545
корсет;NEUT;0.2597402597402545
ориентировочно;NEUT;0.2597402597402545
коршун;NEUT;0.2597402597402545
по-латински;NEUT;0.2597402597402545
заплетать;NEUT;0.2597402597402545
запрограммированность;NEUT;0.2597402597402545
бултыхнуться;NEUT;0.2597402597402545
захлестнуть;NEUT;0.2597402597402545
мемуаристика;NEUT;0.2597402597402545
разыгрываться;NEUT;0.2597402597402545
покачаться;NEUT;0.2597402597402545
тёмный угол;NEUT;0.2597402597402545
побриться;NEUT;0.2597402597402545
проходить красной нитью;NEUT;0.2597402597402545
поугорать;NEUT;0.2597402597402545
штурмовик;NEUT;0.2597402597402545
рыболовство;NEUT;0.2597402597402545
повременный;NEUT;0.2597402597402545
вилочный;NEUT;0.2597402597402545
подрядный;NEUT;0.2597402597402545
войти в обычную колею;NEUT;0.2597402597402545
существенно;NEUT;0.2597402597402545
фаза;NEUT;0.2597402597402545
латиноамериканский;NEUT;0.2597402597402545
яблочко;NEUT;0.2597402597402545
вытёсывать;NEUT;0.2597402597402545
интерпретирование;NEUT;0.2597402597402545
разговориться;NEUT;0.2597402597402545
осязательность;NEUT;0.2597402597402545
совокупный спрос;NEUT;0.2597402597402545
приосаниваться;NEUT;0.2597402597402545
шлифовать;NEUT;0.2597402597402545
участиться;NEUT;0.2597402597402545
вариабельность;NEUT;0.2597402597402545
первичность;NEUT;0.2597402597402545
киноязык;NEUT;0.2597402597402545
снисхождение;NEUT;0.2597402597402545
наугольный;NEUT;0.2597402597402545
моментальный снимок;NEUT;0.2597402597402545
послужной;NEUT;0.2597402597402545
вещевой мешок;NEUT;0.2597402597402545
немолодая дама;NEUT;0.2597402597402545
штамп;NEUT;0.2597402597402545
ухаб;NEUT;0.2597402597402545
готический роман;NEUT;0.2597402597402545
застенчивый;NEUT;0.2597402597402545
по-канадски;NEUT;0.2597402597402545
появление;NEUT;0.2597402597402545
подмногообразие;NEUT;0.2597402597402545
безнал;NEUT;0.2597402597402545
приложиться;NEUT;0.2597402597402545
серебряный шар;NEUT;0.2597402597402545
количественно;NEUT;0.2597402597402545
механическая работа;NEUT;0.2597402597402545
минотавр;NEUT;0.2597402597402545
вытирать;NEUT;0.2597402597402545
привозной;NEUT;0.2597402597402545
блеять;NEUT;0.2597402597402545
воображаться;NEUT;0.2597402597402545
батя;NEUT;0.2597402597402545
выдавиться;NEUT;0.2597402597402545
рисовый пудинг;NEUT;0.2597402597402545
устилать;NEUT;0.2597402597402545
десятка;NEUT;0.2597402597402545
редактура;NEUT;0.2597402597402545
отстучать;NEUT;0.2597402597402545
трёхстишие;NEUT;0.2597402597402545
церковная область;NEUT;0.2597402597402545
фанатичный;NEUT;0.2597402597402545
энергоёмкий;NEUT;0.2597402597402545
глазастый;NEUT;0.2597402597402545
краешек;NEUT;0.2597402597402545
сикхизм;NEUT;0.2597402597402545
оркестровка;NEUT;0.2597402597402545
клохтанье;NEUT;0.2597402597402545
связи;NEUT;0.2597402597402545
расхотеться;NEUT;0.2597402597402545
земский собор;NEUT;0.2597402597402545
грузовой;NEUT;0.2597402597402545
обязательство;NEUT;0.2597402597402545
желудок;NEUT;0.2597402597402545
схематизм;NEUT;0.2597402597402545
изъязвление;NEUT;0.2597402597402545
разбор;NEUT;0.2597402597402545
отметина;NEUT;0.2597402597402545
опознать;NEUT;0.2597402597402545
атомы;NEUT;0.2597402597402545
грануляция;NEUT;0.2597402597402545
привлечь внимание;NEUT;0.2597402597402545
натягиваться;NEUT;0.2597402597402545
газоотводный;NEUT;0.2597402597402545
неравноценный;NEUT;0.2597402597402545
обнюхаться;NEUT;0.2597402597402545
жировой;NEUT;0.2597402597402545
твердо;NEUT;0.2597402597402545
птаха;NEUT;0.2597402597402545
большелобый;NEUT;0.2597402597402545
государственный надзор;NEUT;0.2597402597402545
серебряный ключ;NEUT;0.2597402597402545
отметить;NEUT;0.2597402597402545
запальчиво;NEUT;0.2597402597402545
кирпичный;NEUT;0.2597402597402545
перевариваться;NEUT;0.2597402597402545
эндшпиль;NEUT;0.2597402597402545
переосвидетельствование;NEUT;0.2597402597402545
реалист;NEUT;0.2597402597402545
ваш;NEUT;0.2597402597402545
