term;tag;value
даёшь;NEUT;0.4545454545454545
ударные;NEUT;0.4545454545454545
кед;NEUT;0.4545454545454545
дворцовая площадь;NEUT;0.4545454545454545
специфика;NEUT;0.4545454545454545
намёк;NEUT;0.4545454545454545
двоюродная;NEUT;0.4545454545454545
советская торговля;NEUT;0.4545454545454545
качек;NEUT;0.4545454545454545
красное небо;NEUT;0.4545454545454545
спальный;NEUT;0.4545454545454545
шея;NEUT;0.4545454545454545
упругий;NEUT;0.4545454545454545
укротитель;NEUT;0.4545454545454545
деревенский;NEUT;0.4545454545454545
деревообрабатывающая промышленность;NEUT;0.4545454545454545
сотник;NEUT;0.4545454545454545
улавливание;NEUT;0.4545454545454545
позиция;NEUT;0.4545454545454545
квадратура;NEUT;0.4545454545454545
ума палата;NEUT;0.4545454545454545
робота;NEUT;0.4545454545454545
наречение;NEUT;0.4545454545454545
уподобление;NEUT;0.4545454545454545
пластика;NEUT;0.4545454545454545
ультрафиолетовое излучение;NEUT;0.4545454545454545
прямой;NEUT;0.4545454545454545
писаный;NEUT;0.4545454545454545
светотень;NEUT;0.4545454545454545
данность;NEUT;0.4545454545454545
дисковод;NEUT;0.4545454545454545
двоичный код;NEUT;0.4545454545454545
диспансерное наблюдение;NEUT;0.4545454545454545
кубический метр;NEUT;0.4545454545454545
королевский замок;NEUT;0.4545454545454545
селекционер;NEUT;0.4545454545454545
броневая палуба;NEUT;0.4545454545454545
ступать;NEUT;0.4545454545454545
КПСС;NEUT;0.4545454545454545
двойное гражданство;NEUT;0.4545454545454545
попутно;NEUT;0.4545454545454545
национальная партия;NEUT;0.4545454545454545
натурщик;NEUT;0.4545454545454545
спереди;NEUT;0.4545454545454545
натуральная школа;NEUT;0.4545454545454545
выпрямление;NEUT;0.4545454545454545
церковная кафедра;NEUT;0.4545454545454545
край;NEUT;0.4545454545454545
мужичок;NEUT;0.4545454545454545
нёба;NEUT;0.4545454545454545
нянька;NEUT;0.4545454545454545
вымысел;NEUT;0.4545454545454545
летнее солнцестояние;NEUT;0.4545454545454545
штурман;NEUT;0.4545454545454545
нырок;NEUT;0.4545454545454545
нынче;NEUT;0.4545454545454545
цикл;NEUT;0.4545454545454545
выплачивать;NEUT;0.4545454545454545
машиностроение;NEUT;0.4545454545454545
смычок;NEUT;0.4545454545454545
научное общество;NEUT;0.4545454545454545
сантиметр;NEUT;0.4545454545454545
личные;NEUT;0.4545454545454545
полтинник;NEUT;0.4545454545454545
пятилетний;NEUT;0.4545454545454545
выдвинуть;NEUT;0.4545454545454545
куры;NEUT;0.4545454545454545
армяне;NEUT;0.4545454545454545
смотреться;NEUT;0.4545454545454545
выделывать;NEUT;0.4545454545454545
армейская авиация;NEUT;0.4545454545454545
железнодорожное депо;NEUT;0.4545454545454545
продолжение;NEUT;0.4545454545454545
деревянное зодчество;NEUT;0.4545454545454545
наручные;NEUT;0.4545454545454545
юань;NEUT;0.4545454545454545
железка;NEUT;0.4545454545454545
ржаной хлеб;NEUT;0.4545454545454545
двоюродный брат;NEUT;0.4545454545454545
мужики;NEUT;0.4545454545454545
автопортрет;NEUT;0.4545454545454545
напор;NEUT;0.4545454545454545
секретный язык;NEUT;0.4545454545454545
плавки;NEUT;0.4545454545454545
узкоглазые;NEUT;0.4545454545454545
поискать;NEUT;0.4545454545454545
ВК;NEUT;0.4545454545454545
выговорить;NEUT;0.4545454545454545
наступление;NEUT;0.4545454545454545
прошла;NEUT;0.4545454545454545
малой;NEUT;0.4545454545454545
магнитофон;NEUT;0.4545454545454545
дежавю;NEUT;0.4545454545454545
прошедшее;NEUT;0.4545454545454545
японский флот;NEUT;0.4545454545454545
дирекция;NEUT;0.4545454545454545
директория;NEUT;0.4545454545454545
научное мировоззрение;NEUT;0.4545454545454545
дипломатический корпус;NEUT;0.4545454545454545
управляющий;NEUT;0.4545454545454545
кузнечик;NEUT;0.4545454545454545
италийский;NEUT;0.4545454545454545
прошение;NEUT;0.4545454545454545
пойма;NEUT;0.4545454545454545
двухъярусная кровать;NEUT;0.4545454545454545
лобок;NEUT;0.4545454545454545
кристаллизация;NEUT;0.4545454545454545
явный;NEUT;0.4545454545454545
шелест;NEUT;0.4545454545454545
подхватить;NEUT;0.4545454545454545
шейх;NEUT;0.4545454545454545
руководить;NEUT;0.4545454545454545
гормоны;NEUT;0.4545454545454545
горн;NEUT;0.4545454545454545
китайская литература;NEUT;0.4545454545454545
школьница;NEUT;0.4545454545454545
стамеска;NEUT;0.4545454545454545
Якутия;NEUT;0.4545454545454545
китаец;NEUT;0.4545454545454545
дополнять;NEUT;0.4545454545454545
купаться;NEUT;0.4545454545454545
простое прикосновение;NEUT;0.4545454545454545
красная юбка;NEUT;0.4545454545454545
простокваша;NEUT;0.4545454545454545
плоскогубцы;NEUT;0.4545454545454545
донесение;NEUT;0.4545454545454545
маркет;NEUT;0.4545454545454545
соединяться;NEUT;0.4545454545454545
марка;NEUT;0.4545454545454545
господа;NEUT;0.4545454545454545
персидский язык;NEUT;0.4545454545454545
рук;NEUT;0.4545454545454545
горничная;NEUT;0.4545454545454545
ищейка;NEUT;0.4545454545454545
уставной;NEUT;0.4545454545454545
горная страна;NEUT;0.4545454545454545
ягоды;NEUT;0.4545454545454545
купеческая гильдия;NEUT;0.4545454545454545
шлюпка;NEUT;0.4545454545454545
четырёхлетний;NEUT;0.4545454545454545
автозаправочная станция;NEUT;0.4545454545454545
наводить;NEUT;0.4545454545454545
неорганическая химия;NEUT;0.4545454545454545
совместный;NEUT;0.4545454545454545
голубой свет;NEUT;0.4545454545454545
переформирование;NEUT;0.4545454545454545
гоночный болид;NEUT;0.4545454545454545
четвереньки;NEUT;0.4545454545454545
проситель;NEUT;0.4545454545454545
ягодный;NEUT;0.4545454545454545
установленный;NEUT;0.4545454545454545
навигация;NEUT;0.4545454545454545
маслины;NEUT;0.4545454545454545
купить;NEUT;0.4545454545454545
кора;NEUT;0.4545454545454545
автобан;NEUT;0.4545454545454545
плотина;NEUT;0.4545454545454545
подступ;NEUT;0.4545454545454545
Филадельфия;NEUT;0.4545454545454545
черпать;NEUT;0.4545454545454545
голубой гигант;NEUT;0.4545454545454545
автономная область;NEUT;0.4545454545454545
черноморское побережье;NEUT;0.4545454545454545
сберегательный банк;NEUT;0.4545454545454545
судьи;NEUT;0.4545454545454545
касаться;NEUT;0.4545454545454545
Британия;NEUT;0.4545454545454545
рукоятка;NEUT;0.4545454545454545
непредсказуемый;NEUT;0.4545454545454545
выезжать;NEUT;0.4545454545454545
пупырышки;NEUT;0.4545454545454545
ребро;NEUT;0.4545454545454545
аристократия;NEUT;0.4545454545454545
деревенская проза;NEUT;0.4545454545454545
тяжёлое машиностроение;NEUT;0.4545454545454545
пластиковая карточка;NEUT;0.4545454545454545
настольный;NEUT;0.4545454545454545
исполнительный орган;NEUT;0.4545454545454545
настольная;NEUT;0.4545454545454545
Аристотель;NEUT;0.4545454545454545
рассмотрение;NEUT;0.4545454545454545
настой;NEUT;0.4545454545454545
Аня;NEUT;0.4545454545454545
поступок;NEUT;0.4545454545454545
малейший;NEUT;0.4545454545454545
истинный смысл;NEUT;0.4545454545454545
наращивание;NEUT;0.4545454545454545
швейцар;NEUT;0.4545454545454545
горнорудная промышленность;NEUT;0.4545454545454545
шевелюра;NEUT;0.4545454545454545
сорок;NEUT;0.4545454545454545
ящер;NEUT;0.4545454545454545
позвоночник;NEUT;0.4545454545454545
прыгнуть;NEUT;0.4545454545454545
умозаключение;NEUT;0.4545454545454545
позировать;NEUT;0.4545454545454545
исторический процесс;NEUT;0.4545454545454545
десятичная система;NEUT;0.4545454545454545
составной;NEUT;0.4545454545454545
универсал;NEUT;0.4545454545454545
квадратик;NEUT;0.4545454545454545
майка;NEUT;0.4545454545454545
соударение;NEUT;0.4545454545454545
настольный футбол;NEUT;0.4545454545454545
употреблять;NEUT;0.4545454545454545
укладка;NEUT;0.4545454545454545
диагностик;NEUT;0.4545454545454545
современный театр;NEUT;0.4545454545454545
старейший;NEUT;0.4545454545454545
подталкивать;NEUT;0.4545454545454545
для того чтобы;NEUT;0.4545454545454545
спонтанность;NEUT;0.4545454545454545
гнуться;NEUT;0.4545454545454545
шарада;NEUT;0.4545454545454545
позвать;NEUT;0.4545454545454545
указать;NEUT;0.4545454545454545
ясно;NEUT;0.4545454545454545
красные;NEUT;0.4545454545454545
диадема;NEUT;0.4545454545454545
делаться;NEUT;0.4545454545454545
ребячество;NEUT;0.4545454545454545
настоятель;NEUT;0.4545454545454545
социальная инженерия;NEUT;0.4545454545454545
денежная система;NEUT;0.4545454545454545
россиянка;NEUT;0.4545454545454545
шатен;NEUT;0.4545454545454545
прут;NEUT;0.4545454545454545
соха;NEUT;0.4545454545454545
джип;NEUT;0.4545454545454545
прусская армия;NEUT;0.4545454545454545
дельта;NEUT;0.4545454545454545
Бета;NEUT;0.4545454545454545
малая;NEUT;0.4545454545454545
дивизия;NEUT;0.4545454545454545
настоятельница;NEUT;0.4545454545454545
пелёнка;NEUT;0.4545454545454545
астральный план;NEUT;0.4545454545454545
магистрат;NEUT;0.4545454545454545
крупа;NEUT;0.4545454545454545
тучи;NEUT;0.4545454545454545
инвестиционный фонд;NEUT;0.4545454545454545
клей;NEUT;0.4545454545454545
набирать;NEUT;0.4545454545454545
поручик;NEUT;0.4545454545454545
дрессировка;NEUT;0.4545454545454545
дренажная система;NEUT;0.4545454545454545
классовый;NEUT;0.4545454545454545
кленовый;NEUT;0.4545454545454545
плотность;NEUT;0.4545454545454545
сто;NEUT;0.4545454545454545
стилизация;NEUT;0.4545454545454545
повторный;NEUT;0.4545454545454545
газета;NEUT;0.4545454545454545
глотка;NEUT;0.4545454545454545
региональный;NEUT;0.4545454545454545
править;NEUT;0.4545454545454545
