CORRECT;MISTAKE;WEIGHT
полка;поза;0.3333
полка;полинка;0.25
полка;полочка;0.2449
полка;покпка;0.2
полка;полрска;0.2
полка;пролка;0.2
полка;голка;0.1667
полка;полшка;0.0909
бетонная;бетонаая;0.5
бетонная;блетонная;0.5
бетонная;битонная;0.5
бетонная;бетоная;0.1
бетонная;беонная;0.1
наказание;нказание;0.3333
наказание;наказаные;0.3333
наказание;заказание;0.25
наказание;накзание;0.2292
наказание;нпаказание;0.2
наказание;наказние;0.1833
наказание;накозания;0.1667
наказание;наказаие;0.1429
наказание;накозание;0.1406
наказание;накказание;0.1389
наказание;наказанье;0.1269
наказание;наозание;0.125
наказание;наказаниэ;0.125
наказание;накахание;0.125
наказание;наказкние;0.1111
наказание;наазание;0.1111
наказание;нпказание;0.1
наказание;накохзание;0.0833
наказание;паказание;0.0556
наказание;наказиние;0.05
наказание;наказаник;0.0313
наказание;накакзание;0.0189
наказание;наказанипе;0.0169
осуждённый;осуждёный;0.5
осуждённый;осужденый;0.35
преступник;престкупник;0.3333
преступник;преступниик;0.25
преступник;престпник;0.2381
преступник;приступник;0.223
преступник;престкпник;0.2156
преступник;преступик;0.2
преступник;преступниу;0.2
преступник;прступник;0.1625
преступник;пеступник;0.125
преступник;прриступник;0.1
преступник;проеступник;0.0913
преступник;предступник;0.0909
преступник;поеступник;0.0833
преступник;преступние;0.0745
преступник;престыпник;0.0625
преступник;престепник;0.0622
преступник;преступнимк;0.0588
преступник;преступгик;0.0417
преступник;преступнк;0.0417
преступник;преступоник;0.0303
преступник;лреступник;0.0294
преступник;престуник;0.0263
преступник;престцпник;0.0263
преступник;престутник;0.0217
срок;сролв;0.5
срок;огрок;0.5
срок;сик;0.25
срок;мрок;0.2
срок;вырок;0.1269
срок;спок;0.1111
срок;скрок;0.0769
срок;вирок;0.0694
срок;срп;0.0662
срок;еок;0.0556
срок;ссток;0.0238
справедливость;справедливось;0.5
справедливость;спведливость;0.5
справедливость;справедливасть;0.3333
справедливость;справедлиность;0.1667
справедливость;справдливость;0.125
справедливость;справежливость;0.0833
справедливость;справидливость;0.0833
справедливость;спаведливость;0.0833
справедливость;спроведливость;0.0548
обвинение;обвенение;0.4167
обвинение;обинение;0.3333
обвинение;объвинения;0.125
обвинение;обвенения;0.04
ударить;ударитб;0.5
ударить;удирить;0.0714
ударить;ударть;0.0435
бокс;боркс;0.0833
бокс;бркс;0.0833
бокс;боес;0.0769
бокс;боц;0.05
бокс;ьокс;0.033
бокс;блкс;0.0139
бокс;бокв;0.0139
нокаут;накаут;0.3513
нокаут;наккаут;0.3333
нокаут;нокайнт;0.1667
нокаут;ноккаут;0.1667
апатия;аппатия;0.3458
апатия;аппатие;0.25
апатия;опатия;0.2063
бессилие;бесссилие;0.5
бессилие;безсилие;0.3472
устать;усталсть;0.5
устать;устовать;0.0909
двоечник;двоешник;0.3505
двоечник;двойчник;0.3333
двоечник;двоишник;0.2922
двоечник;двояшник;0.1667
двоечник;двоичник;0.1667
двоечник;двоещник;0.1667
тетрадка;тетрадб;0.3542
тетрадка;тетратка;0.3333
ученица;ученицв;0.3333
ученица;учиница;0.0593
ученица;учица;0.0263
прилежный;прележный;0.1667
аттестат;пттестат;0.5
аттестат;атестат;0.3072
аттестат;атистат;0.1571
сэнсэй;сенсей;0.5
бездельник;бздельник;0.5
бездельник;безделник;0.3333
бездельник;безьдельник;0.1
бездельник;биздельник;0.0417
отличник;отлиник;0.5
отличник;отличик;0.1667
отличник;оличник;0.0625
отличник;отлитчник;0.0345
отличник;отличнак;0.0345
одноклассник;однокласник;0.287
одноклассник;одноклаасник;0.25
одноклассник;однаклассник;0.25
одноклассник;однокласснийи;0.1429
одноклассник;одноклсссник;0.1111
одноклассник;однакласник;0.04
одноклассник;одноклассний;0.02
одноклассник;одгноклассник;0.02
одноклассник;одоклассник;0.0196
одноклассник;одноклссник;0.0192
одноклассник;однокласнник;0.0181
одноклассник;однлклассник;0.0169
первоклассник;первокласник;0.38
учебный;учбный;0.3333
учебный;учебни;0.25
школяр;школо;0.5
школяр;шкаляр;0.5
двойка;двйка;0.5
двойка;двока;0.25
двойка;двайка;0.1627
двойка;двоцка;0.0667
двойка;двоййка;0.0435
пять;пянь;0.5
пять;бидь;0.5
пять;пятие;0.3333
пять;пьять;0.2639
пять;пть;0.1269
пять;пятий;0.125
пять;деять;0.1111
пять;пяь;0.05
пять;пяить;0.05
пять;пятач;0.0345
пять;пать;0.027
оптимист;оптиммист;0.5
оптимист;оптемист;0.2763
оптимист;отптимист;0.0526
оптимист;оптимисзм;0.0526
оптимист;оптимисст;0.0526
оптимист;оптимисомст;0.0204
оптимист;оптимиз;0.0204
нрав;фав;0.3333
нрав;вав;0.3333
нрав;ырав;0.3333
нрав;нрг;0.3333
нрав;норав;0.3333
нрав;оав;0.3333
нрав;нри;0.0588
упрямый;упрамый;0.3333
упрямый;упрямий;0.0154
холерик;холерить;0.2143
холерик;халерик;0.1837
холерик;холик;0.0714
холерик;хоерик;0.0714
холерик;холерие;0.0204
меланхолик;меланолик;0.2
меланхолик;меланхолык;0.0263
сангвиник;сангвинник;0.1
сангвиник;сангвиниг;0.05
сангвиник;сонгвиниг;0.025
морозный;морожный;0.5
морозный;морзный;0.0114
морозный;сорозный;0.0114
насыщенность;насыженость;0.5
насыщенность;насыщщеность;0.5
насыщенность;насыщеность;0.5
чёткость;чоткость;0.1635
чёткость;чёткоть;0.0156
блик;отлик;0.5
блик;блие;0.2
телевизора;теливизора;0.5
